brand_id|brand|t_hour|t_minute|ext_price
7001005|"amalgbrand #5"|17|42|1434.24
7009010|"maxibrand #10"|19|34|1434.24
8005009|"scholarnameless #9"|17|27|1434.00
4003001|"exportiedu pack #1"|8|48|1433.08
8004004|"edu packnameless #4"|8|6|1432.20
8010008|"univmaxi #8"|17|24|1431.32
10004015|"edu packunivamalg #15"|17|38|1431.20
2003002|"exportiimporto #2"|19|19|1431.08
1002001|"importoamalg #1"|19|50|1430.39
2004002|"edu packimporto #2"|17|41|1428.96
2001001|"amalgimporto #1"|17|0|1428.80
1004002|"edu packamalg #2"|17|17|1428.33
6014006|"edu packbrand #6"|19|11|1428.30
6001001|"amalgcorp #1"|19|29|1427.25
1002001|"importoamalg #1"|9|57|1426.88
5004002|"edu packscholar #2"|19|4|1423.96
9003008|"exportimaxi #8"|9|36|1423.50
1001002|"amalgamalg #2"|9|42|1423.39
4003001|"exportiedu pack #1"|18|49|1421.20
10015017|"scholaramalgamalg #17"|18|34|1421.00
6009003|"maxicorp #3"|18|8|1420.98
8010006|"univmaxi #6"|9|19|1420.92
9013009|"exportiunivamalg #9"|17|27|1420.38
9002011|"importomaxi #11"|8|3|1420.32
8005008|"scholarnameless #8"|17|50|1420.20
6012005|"importobrand #5"|18|1|1420.02
8009005|"maxinameless #5"|9|21|1419.85
6005001|"scholarcorp #1"|6|57|1419.40
8004003|"edu packnameless #3"|19|22|1417.68
7006008|"corpbrand #8"|8|3|1417.12
9010009|"univunivamalg #9"|7|59|1416.48
3001002|"amalgexporti #2"|19|54|1416.36
10014016|"edu packamalgamalg #16"|19|40|1416.11
5002001|"importoscholar #1"|17|53|1415.46
4004002|"edu packedu pack #2"|9|51|1415.19
9001008|"amalgmaxi #8"|19|19|1414.70
9002011|"importomaxi #11"|9|3|1414.17
10008012|"namelessunivamalg #12"|8|58|1413.90
7005006|"scholarbrand #6"|17|52|1413.31
10015003|"scholaramalgamalg #3"|6|25|1413.20
9015002|"scholarunivamalg #2"|9|5|1413.12
4002001|"importoedu pack #1"|17|54|1412.95
1003001|"exportiamalg #1"|7|27|1412.64
10012004|"importoamalgamalg #4"|18|5|1412.25
7016001|"corpnameless #1"|8|33|1412.18
10001004|"amalgunivamalg #4"|18|5|1410.94
8004003|"edu packnameless #3"|17|54|1410.32
5001001|"amalgscholar #1"|8|15|1409.76
5004001|"edu packscholar #1"|9|20|1408.85
8007005|"brandnameless #5"|9|9|1408.50
3002001|"importoexporti #1"|9|31|1407.64
4001001|"amalgedu pack #1"|7|29|1407.28
2001001|"amalgimporto #1"|8|56|1406.79
7001005|"amalgbrand #5"|19|22|1406.24
7002009|"importobrand #9"|17|42|1406.22
3004001|"edu packexporti #1"|9|16|1406.08
2003001|"exportiimporto #1"|19|2|1404.60
7016005|"corpnameless #5"|9|57|1402.61
9003011|"exportimaxi #11"|9|19|1401.85
2004001|"edu packimporto #1"|17|41|1400.68
4004002|"edu packedu pack #2"|8|51|1400.49
2004002|"edu packimporto #2"|8|59|1400.27
3004002|"edu packexporti #2"|18|28|1399.41
1001002|"amalgamalg #2"|9|31|1399.35
4002001|"importoedu pack #1"|17|44|1397.94
9014011|"edu packunivamalg #11"|18|26|1396.98
10006009|"corpunivamalg #9"|17|4|1396.80
8004004|"edu packnameless #4"|19|55|1395.64
1003002|"exportiamalg #2"|19|59|1392.88
10016004|"corpamalgamalg #4"|9|38|1392.60
10004015|"edu packunivamalg #15"|7|23|1391.70
4004002|"edu packedu pack #2"|19|53|1391.45
7010004|"univnameless #4"|19|42|1391.28
6010004|"univbrand #4"|9|30|1391.27
5003002|"exportischolar #2"|19|9|1388.70
7001005|"amalgbrand #5"|17|18|1388.52
9011008|"amalgunivamalg #8"|18|8|1387.98
8014005|"edu packmaxi #5"|9|32|1387.68
8015007|"scholarmaxi #7"|19|37|1387.20
4002002|"importoedu pack #2"|9|46|1386.90
7001005|"amalgbrand #5"|9|27|1385.88
2003002|"exportiimporto #2"|18|57|1384.87
5003002|"exportischolar #2"|19|51|1384.56
1002001|"importoamalg #1"|17|40|1382.52
5001002|"amalgscholar #2"|18|7|1381.95
3003002|"exportiexporti #2"|6|37|1378.50
3004002|"edu packexporti #2"|6|25|1378.26
7009001|"maxibrand #1"|6|30|1378.05
6006007|"corpcorp #7"|17|16|1377.64
2004002|"edu packimporto #2"|8|25|1376.65
10009001|"maxiunivamalg #1"|19|30|1376.65
10001017|"amalgunivamalg #17"|19|56|1376.55
7015003|"scholarnameless #3"|17|58|1375.43
7009003|"maxibrand #3"|19|57|1375.30
4003002|"exportiedu pack #2"|18|9|1375.20
1002002|"importoamalg #2"|8|46|1374.36
8015005|"scholarmaxi #5"|17|2|1373.40
6014002|"edu packbrand #2"|7|10|1372.42
2001001|"amalgimporto #1"|6|34|1368.96
1002001|"importoamalg #1"|6|21|1368.00
4002002|"importoedu pack #2"|17|12|1368.00
9009005|"maximaxi #5"|19|52|1367.04
10011004|"amalgamalgamalg #4"|18|52|1365.82
2002002|"importoimporto #2"|8|26|1365.00
5002002|"importoscholar #2"|18|3|1363.40
6014002|"edu packbrand #2"|18|17|1362.72
5004001|"edu packscholar #1"|7|21|1362.53
6014002|"edu packbrand #2"|19|32|1361.81
8010008|"univmaxi #8"|19|7|1361.70
7008005|"namelessbrand #5"|8|17|1361.57
4001001|"amalgedu pack #1"|19|38|1361.43
7006009|"corpbrand #9"|6|36|1360.59
7016001|"corpnameless #1"|17|23|1359.81
1002001|"importoamalg #1"|7|50|1359.71
10008012|"namelessunivamalg #12"|19|9|1357.76
6012003|"importobrand #3"|18|48|1357.42
9008002|"namelessmaxi #2"|18|57|1357.20
5001001|"amalgscholar #1"|19|18|1356.44
10010011|"univamalgamalg #11"|9|37|1356.08
10014010|"edu packamalgamalg #10"|19|36|1355.10
7008009|"namelessbrand #9"|17|54|1354.60
6002005|"importocorp #5"|18|20|1354.01
6006003|"corpcorp #3"|9|36|1353.46
7001007|"amalgbrand #7"|18|7|1353.24
4004001|"edu packedu pack #1"|17|41|1352.52
3001001|"amalgexporti #1"|18|22|1351.80
4002001|"importoedu pack #1"|17|12|1351.50
8011009|"amalgmaxi #9"|18|14|1351.08
4001002|"amalgedu pack #2"|8|59|1350.70
9016003|"corpunivamalg #3"|9|21|1349.40
5002001|"importoscholar #1"|19|10|1349.37
9011008|"amalgunivamalg #8"|7|20|1349.15
6015008|"scholarbrand #8"|6|22|1349.04
3003001|"exportiexporti #1"|17|0|1347.75
7016007|"corpnameless #7"|7|57|1346.40
7002009|"importobrand #9"|18|35|1346.15
8010006|"univmaxi #6"|9|38|1345.74
6002003|"importocorp #3"|7|7|1344.86
10014001|"edu packamalgamalg #1"|9|15|1344.78
2001002|"amalgimporto #2"|9|6|1344.63
10009009|"maxiunivamalg #9"|17|54|1344.00
6001007|"amalgcorp #7"|17|18|1343.04
4004002|"edu packedu pack #2"|17|33|1342.80
10012005|"importoamalgamalg #5"|9|29|1342.71
8005010|"scholarnameless #10"|18|39|1342.44
6011003|"amalgbrand #3"|19|36|1342.16
4001001|"amalgedu pack #1"|17|36|1341.81
6016005|"corpbrand #5"|17|4|1341.39
8005006|"scholarnameless #6"|19|30|1340.45
10006002|"corpunivamalg #2"|8|48|1339.10
2004001|"edu packimporto #1"|19|49|1338.60
5001001|"amalgscholar #1"|19|39|1338.48
6011003|"amalgbrand #3"|19|58|1338.40
2004001|"edu packimporto #1"|18|6|1337.56
5004001|"edu packscholar #1"|9|39|1337.23
7013007|"exportinameless #7"|8|59|1337.04
5002002|"importoscholar #2"|17|51|1336.68
6015007|"scholarbrand #7"|8|10|1336.63
9015011|"scholarunivamalg #11"|17|38|1336.32
2001001|"amalgimporto #1"|7|3|1335.07
8004005|"edu packnameless #5"|17|53|1334.46
9009002|"maximaxi #2"|18|48|1333.81
7001001|"amalgbrand #1"|17|39|1333.80
9016003|"corpunivamalg #3"|19|1|1333.80
2004002|"edu packimporto #2"|19|22|1333.71
8015005|"scholarmaxi #5"|8|16|1333.36
1003002|"exportiamalg #2"|9|4|1333.32
2001002|"amalgimporto #2"|17|31|1333.20
8009003|"maxinameless #3"|17|11|1332.85
3002001|"importoexporti #1"|17|26|1332.30
1001002|"amalgamalg #2"|8|8|1331.81
7001007|"amalgbrand #7"|19|11|1331.64
10006009|"corpunivamalg #9"|9|27|1330.56
10010004|"univamalgamalg #4"|6|29|1330.50
3004001|"edu packexporti #1"|17|35|1328.60
1002001|"importoamalg #1"|18|10|1328.34
10006003|"corpunivamalg #3"|17|41|1327.94
8009005|"maxinameless #5"|7|41|1327.30
10004001|"edu packunivamalg #1"|8|42|1327.20
5002001|"importoscholar #1"|17|35|1326.78
8010006|"univmaxi #6"|17|42|1325.94
3001002|"amalgexporti #2"|19|37|1325.50
9011009|"amalgunivamalg #9"|17|12|1324.80
9012003|"importounivamalg #3"|8|23|1324.05
8008007|"namelessnameless #7"|9|12|1323.63
9012011|"importounivamalg #11"|19|55|1323.09
4003002|"exportiedu pack #2"|9|56|1319.76
3001001|"amalgexporti #1"|8|37|1319.50
4004001|"edu packedu pack #1"|18|18|1318.99
1003001|"exportiamalg #1"|9|11|1318.68
5003001|"exportischolar #1"|17|22|1317.84
1001002|"amalgamalg #2"|8|5|1317.54
9014011|"edu packunivamalg #11"|17|40|1317.00
8013007|"exportimaxi #7"|18|35|1316.70
1004001|"edu packamalg #1"|17|29|1315.83
3003002|"exportiexporti #2"|6|1|1315.46
4003001|"exportiedu pack #1"|9|14|1313.76
8005005|"scholarnameless #5"|17|54|1313.64
1001001|"amalgamalg #1"|7|28|1313.00
10009009|"maxiunivamalg #9"|18|35|1312.74
1004002|"edu packamalg #2"|19|4|1312.20
5002001|"importoscholar #1"|17|20|1312.06
2002001|"importoimporto #1"|9|24|1311.84
6010005|"univbrand #5"|8|40|1311.73
9001005|"amalgmaxi #5"|18|24|1311.60
4001002|"amalgedu pack #2"|8|6|1310.70
8010009|"univmaxi #9"|18|53|1310.40
2002001|"importoimporto #1"|19|25|1310.10
9006005|"corpmaxi #5"|9|21|1310.01
5003001|"exportischolar #1"|19|43|1309.24
9013009|"exportiunivamalg #9"|19|2|1309.14
1001001|"amalgamalg #1"|7|42|1309.11
4002001|"importoedu pack #1"|17|14|1309.00
6009002|"maxicorp #2"|6|27|1308.78
7013002|"exportinameless #2"|17|29|1308.32
7008009|"namelessbrand #9"|7|33|1308.00
2004001|"edu packimporto #1"|7|27|1307.58
8008007|"namelessnameless #7"|7|6|1307.52
10001004|"amalgunivamalg #4"|17|10|1307.28
10016009|"corpamalgamalg #9"|9|49|1306.76
7012005|"importonameless #5"|19|11|1306.65
10004015|"edu packunivamalg #15"|19|41|1304.10
7007010|"brandbrand #10"|9|2|1302.00
9012005|"importounivamalg #5"|9|47|1302.00
9001008|"amalgmaxi #8"|17|59|1301.30
1001001|"amalgamalg #1"|18|52|1301.16
6011005|"amalgbrand #5"|17|32|1300.50
1002002|"importoamalg #2"|9|47|1299.00
1004002|"edu packamalg #2"|8|16|1297.89
8008005|"namelessnameless #5"|7|9|1297.89
4004001|"edu packedu pack #1"|18|47|1297.80
4004002|"edu packedu pack #2"|9|16|1297.65
3003001|"exportiexporti #1"|7|59|1297.56
4004002|"edu packedu pack #2"|18|57|1296.96
7001007|"amalgbrand #7"|9|16|1296.73
5004001|"edu packscholar #1"|8|3|1296.68
5002001|"importoscholar #1"|9|46|1296.42
1004001|"edu packamalg #1"|6|2|1296.30
5002001|"importoscholar #1"|18|50|1296.25
10007005|"brandunivamalg #5"|19|1|1296.08
8008007|"namelessnameless #7"|7|53|1295.10
1004001|"edu packamalg #1"|18|43|1295.00
6008002|"namelesscorp #2"|19|26|1295.00
7011008|"amalgnameless #8"|17|54|1294.30
10007002|"brandunivamalg #2"|19|45|1294.20
2004001|"edu packimporto #1"|9|58|1294.02
9013009|"exportiunivamalg #9"|9|40|1293.60
7006005|"corpbrand #5"|17|55|1292.40
7013002|"exportinameless #2"|18|7|1291.50
1001001|"amalgamalg #1"|7|37|1291.20
1001001|"amalgamalg #1"|9|14|1291.00
1003002|"exportiamalg #2"|18|0|1288.96
8003003|"exportinameless #3"|17|45|1288.96
9001005|"amalgmaxi #5"|18|47|1288.10
7006008|"corpbrand #8"|18|29|1288.08
1004002|"edu packamalg #2"|8|44|1287.78
4004001|"edu packedu pack #1"|8|58|1286.99
9015002|"scholarunivamalg #2"|17|7|1286.55
10002012|"importounivamalg #12"|17|57|1286.50
9007003|"brandmaxi #3"|17|43|1286.31
8005003|"scholarnameless #3"|8|55|1286.25
9016003|"corpunivamalg #3"|19|4|1285.73
5003001|"exportischolar #1"|19|3|1284.25
2002002|"importoimporto #2"|18|49|1283.48
8007010|"brandnameless #10"|17|43|1282.56
3003002|"exportiexporti #2"|18|46|1280.92
6005001|"scholarcorp #1"|17|1|1280.80
4001001|"amalgedu pack #1"|19|19|1280.30
5004002|"edu packscholar #2"|9|32|1279.80
9014003|"edu packunivamalg #3"|19|54|1279.09
6005001|"scholarcorp #1"|8|37|1278.40
7011008|"amalgnameless #8"|18|5|1278.20
9009009|"maximaxi #9"|19|7|1278.06
3003001|"exportiexporti #1"|7|25|1277.92
4002001|"importoedu pack #1"|7|31|1277.78
6008002|"namelesscorp #2"|19|52|1277.64
4002002|"importoedu pack #2"|18|40|1277.50
1002001|"importoamalg #1"|18|48|1277.37
4002001|"importoedu pack #1"|8|12|1277.08
7001009|"amalgbrand #9"|19|50|1277.04
6014007|"edu packbrand #7"|9|16|1276.80
9002003|"importomaxi #3"|18|2|1276.80
3004002|"edu packexporti #2"|17|21|1276.29
4001001|"amalgedu pack #1"|8|44|1276.23
4002001|"importoedu pack #1"|19|19|1275.60
8005009|"scholarnameless #9"|18|6|1273.60
1004002|"edu packamalg #2"|18|2|1273.51
7009010|"maxibrand #10"|19|36|1273.50
5001001|"amalgscholar #1"|17|32|1273.09
2004002|"edu packimporto #2"|19|24|1272.74
8013004|"exportimaxi #4"|19|27|1272.04
3004001|"edu packexporti #1"|8|37|1271.35
6016005|"corpbrand #5"|18|12|1270.72
1003001|"exportiamalg #1"|18|11|1270.70
6011001|"amalgbrand #1"|19|26|1270.08
4002001|"importoedu pack #1"|19|32|1269.60
9011009|"amalgunivamalg #9"|9|51|1269.60
4003001|"exportiedu pack #1"|8|0|1269.24
4002001|"importoedu pack #1"|9|2|1269.10
6011003|"amalgbrand #3"|7|37|1269.00
7015003|"scholarnameless #3"|17|9|1268.12
4004001|"edu packedu pack #1"|9|50|1268.10
4003002|"exportiedu pack #2"|18|40|1267.14
3004001|"edu packexporti #1"|17|19|1266.89
9012003|"importounivamalg #3"|7|32|1266.35
10006002|"corpunivamalg #2"|9|48|1266.35
4001002|"amalgedu pack #2"|17|18|1266.18
4002002|"importoedu pack #2"|6|2|1266.15
10003014|"exportiunivamalg #14"|18|25|1265.55
1002001|"importoamalg #1"|17|23|1265.40
1002002|"importoamalg #2"|9|30|1263.57
9008002|"namelessmaxi #2"|18|56|1263.50
6008003|"namelesscorp #3"|18|38|1263.36
9006011|"corpmaxi #11"|17|39|1263.27
10015012|"scholaramalgamalg #12"|9|23|1262.17
2002002|"importoimporto #2"|9|0|1261.52
2001002|"amalgimporto #2"|8|32|1260.46
9015003|"scholarunivamalg #3"|9|33|1259.65
4002002|"importoedu pack #2"|9|37|1258.48
1001002|"amalgamalg #2"|17|30|1257.84
7015002|"scholarnameless #2"|8|20|1257.69
10012004|"importoamalgamalg #4"|19|14|1257.05
8015008|"scholarmaxi #8"|9|51|1256.86
6015004|"scholarbrand #4"|6|22|1256.58
10009013|"maxiunivamalg #13"|18|32|1255.76
5003002|"exportischolar #2"|19|50|1255.74
9006005|"corpmaxi #5"|17|38|1255.00
3002001|"importoexporti #1"|17|1|1254.86
6016003|"corpbrand #3"|18|14|1253.70
10016001|"corpamalgamalg #1"|7|17|1253.43
6005001|"scholarcorp #1"|9|41|1253.20
8009005|"maxinameless #5"|7|0|1252.44
2002001|"importoimporto #1"|18|26|1251.95
10010017|"univamalgamalg #17"|17|27|1251.60
3003001|"exportiexporti #1"|18|28|1250.28
1004001|"edu packamalg #1"|9|47|1250.20
10016017|"corpamalgamalg #17"|18|51|1249.20
6014006|"edu packbrand #6"|9|39|1248.80
3004001|"edu packexporti #1"|9|24|1248.33
5004001|"edu packscholar #1"|17|53|1248.25
6002003|"importocorp #3"|8|22|1248.00
7016001|"corpnameless #1"|7|20|1247.86
8008005|"namelessnameless #5"|9|28|1247.44
9003003|"exportimaxi #3"|17|24|1247.40
1001002|"amalgamalg #2"|7|31|1244.04
3004001|"edu packexporti #1"|9|30|1243.52
9015002|"scholarunivamalg #2"|17|42|1243.40
7013001|"exportinameless #1"|8|18|1243.32
3002001|"importoexporti #1"|9|42|1242.90
1002002|"importoamalg #2"|6|43|1242.75
7014002|"edu packnameless #2"|18|3|1241.85
8009005|"maxinameless #5"|8|36|1240.26
4004002|"edu packedu pack #2"|8|34|1239.75
5004002|"edu packscholar #2"|17|13|1239.68
4003001|"exportiedu pack #1"|19|15|1239.64
7001007|"amalgbrand #7"|19|31|1237.98
2003001|"exportiimporto #1"|19|56|1237.83
8008009|"namelessnameless #9"|17|21|1236.21
8011009|"amalgmaxi #9"|6|4|1236.20
9015009|"scholarunivamalg #9"|8|26|1235.70
9002003|"importomaxi #3"|9|39|1235.52
10009001|"maxiunivamalg #1"|17|8|1235.52
5001001|"amalgscholar #1"|18|4|1235.20
9002003|"importomaxi #3"|9|20|1234.88
5004001|"edu packscholar #1"|17|55|1234.77
1002001|"importoamalg #1"|18|37|1234.71
10015005|"scholaramalgamalg #5"|18|0|1234.22
4002002|"importoedu pack #2"|17|43|1233.54
5001001|"amalgscholar #1"|7|35|1233.28
3004002|"edu packexporti #2"|9|20|1233.05
8006009|"corpnameless #9"|17|19|1232.25
10005013|"scholarunivamalg #13"|8|33|1230.84
6015006|"scholarbrand #6"|9|25|1230.39
4004002|"edu packedu pack #2"|19|5|1228.50
1003001|"exportiamalg #1"|17|26|1227.51
2003002|"exportiimporto #2"|17|8|1227.45
10015001|"scholaramalgamalg #1"|8|16|1225.12
7011008|"amalgnameless #8"|9|40|1224.76
8004005|"edu packnameless #5"|9|17|1224.63
4001002|"amalgedu pack #2"|18|16|1224.60
8001001|"amalgnameless #1"|19|57|1224.60
5002001|"importoscholar #1"|8|8|1223.78
7008009|"namelessbrand #9"|9|58|1222.10
10016009|"corpamalgamalg #9"|19|18|1221.35
10007005|"brandunivamalg #5"|19|31|1220.94
8013009|"exportimaxi #9"|19|23|1220.71
8005005|"scholarnameless #5"|9|41|1220.45
9001011|"amalgmaxi #11"|8|53|1220.13
8011007|"amalgmaxi #7"|17|18|1219.92
8008003|"namelessnameless #3"|9|19|1219.50
10012005|"importoamalgamalg #5"|19|34|1218.91
6014007|"edu packbrand #7"|9|9|1218.24
4001001|"amalgedu pack #1"|9|23|1218.00
1002002|"importoamalg #2"|8|38|1217.92
9004008|"edu packmaxi #8"|17|39|1217.52
10016001|"corpamalgamalg #1"|18|47|1217.16
7004006|"edu packbrand #6"|19|4|1216.95
3002002|"importoexporti #2"|8|45|1216.50
9006005|"corpmaxi #5"|9|53|1216.47
2004002|"edu packimporto #2"|9|46|1216.44
9006009|"corpmaxi #9"|6|14|1216.16
10009015|"maxiunivamalg #15"|19|1|1216.15
5004001|"edu packscholar #1"|19|27|1216.06
10003007|"exportiunivamalg #7"|17|6|1215.54
10014016|"edu packamalgamalg #16"|17|19|1215.25
10016009|"corpamalgamalg #9"|19|47|1214.20
6009003|"maxicorp #3"|17|59|1213.94
2001001|"amalgimporto #1"|9|11|1213.91
7008007|"namelessbrand #7"|17|55|1213.48
7008005|"namelessbrand #5"|9|56|1213.46
8009009|"maxinameless #9"|9|30|1212.42
4004002|"edu packedu pack #2"|8|55|1211.84
10016004|"corpamalgamalg #4"|19|59|1211.82
9011009|"amalgunivamalg #9"|9|32|1211.76
7006003|"corpbrand #3"|18|6|1211.62
4003001|"exportiedu pack #1"|17|7|1211.56
2004001|"edu packimporto #1"|18|8|1210.17
1004001|"edu packamalg #1"|18|42|1209.56
7016001|"corpnameless #1"|9|51|1207.25
6003003|"exporticorp #3"|8|5|1206.80
6005001|"scholarcorp #1"|19|4|1206.70
6009007|"maxicorp #7"|9|22|1206.38
4003001|"exportiedu pack #1"|19|37|1203.90
7009005|"maxibrand #5"|17|43|1202.80
3004001|"edu packexporti #1"|18|19|1202.50
10006002|"corpunivamalg #2"|19|20|1202.26
4002002|"importoedu pack #2"|9|19|1201.75
6016003|"corpbrand #3"|19|42|1201.69
5003001|"exportischolar #1"|19|51|1201.50
2002002|"importoimporto #2"|17|41|1201.20
7003001|"exportibrand #1"|9|41|1200.00
4001001|"amalgedu pack #1"|9|26|1199.20
10008009|"namelessunivamalg #9"|18|21|1198.46
8014005|"edu packmaxi #5"|17|52|1198.45
10006009|"corpunivamalg #9"|6|50|1197.00
2003002|"exportiimporto #2"|18|27|1195.51
7011001|"amalgnameless #1"|9|14|1195.48
7016001|"corpnameless #1"|7|4|1195.00
5001001|"amalgscholar #1"|9|51|1194.93
1004001|"edu packamalg #1"|9|55|1193.94
10007005|"brandunivamalg #5"|18|28|1193.64
10016016|"corpamalgamalg #16"|19|9|1192.82
4004001|"edu packedu pack #1"|18|17|1191.52
3001001|"amalgexporti #1"|9|31|1191.03
8008007|"namelessnameless #7"|19|27|1190.45
4002002|"importoedu pack #2"|9|12|1190.16
2004001|"edu packimporto #1"|9|13|1188.18
8004004|"edu packnameless #4"|17|35|1188.00
6016008|"corpbrand #8"|19|28|1187.70
3001001|"amalgexporti #1"|8|24|1187.36
7015009|"scholarnameless #9"|17|49|1186.64
10011014|"amalgamalgamalg #14"|18|10|1186.50
9006008|"corpmaxi #8"|17|27|1186.49
3001001|"amalgexporti #1"|17|0|1186.24
5004001|"edu packscholar #1"|18|51|1185.85
10016004|"corpamalgamalg #4"|17|43|1185.66
8005003|"scholarnameless #3"|18|53|1184.04
6004004|"edu packcorp #4"|7|28|1183.65
6003003|"exporticorp #3"|18|36|1183.40
10006008|"corpunivamalg #8"|9|56|1183.36
6016008|"corpbrand #8"|7|10|1182.66
9007003|"brandmaxi #3"|7|47|1182.60
8006003|"corpnameless #3"|17|16|1182.48
8011009|"amalgmaxi #9"|9|48|1181.41
10013002|"exportiamalgamalg #2"|19|58|1180.96
9006005|"corpmaxi #5"|17|13|1180.73
2002001|"importoimporto #1"|17|16|1180.20
8008009|"namelessnameless #9"|18|51|1178.08
6016006|"corpbrand #6"|19|35|1177.66
4002001|"importoedu pack #1"|7|16|1176.75
4001002|"amalgedu pack #2"|8|11|1176.00
10009015|"maxiunivamalg #15"|18|37|1173.11
3004001|"edu packexporti #1"|19|14|1173.06
2001001|"amalgimporto #1"|17|43|1171.29
5001001|"amalgscholar #1"|6|21|1171.04
1002001|"importoamalg #1"|17|54|1170.18
10008015|"namelessunivamalg #15"|18|22|1170.05
7006005|"corpbrand #5"|18|51|1170.00
2001002|"amalgimporto #2"|17|43|1169.70
1004002|"edu packamalg #2"|6|0|1169.28
5002001|"importoscholar #1"|19|42|1169.14
9008005|"namelessmaxi #5"|9|53|1169.14
9012003|"importounivamalg #3"|9|47|1168.31
4004001|"edu packedu pack #1"|6|9|1167.84
3002002|"importoexporti #2"|17|36|1166.90
4004001|"edu packedu pack #1"|19|51|1166.90
7004001|"edu packbrand #1"|17|50|1166.88
4002001|"importoedu pack #1"|9|33|1166.37
9008011|"namelessmaxi #11"|18|59|1166.22
7002009|"importobrand #9"|17|37|1165.50
3002002|"importoexporti #2"|8|43|1165.32
1002002|"importoamalg #2"|17|25|1165.23
9010009|"univunivamalg #9"|17|40|1165.08
10001004|"amalgunivamalg #4"|9|23|1164.24
4002001|"importoedu pack #1"|6|28|1164.15
5003002|"exportischolar #2"|9|59|1162.48
7001009|"amalgbrand #9"|9|36|1162.35
10007015|"brandunivamalg #15"|9|27|1162.35
9011008|"amalgunivamalg #8"|19|10|1162.20
9012005|"importounivamalg #5"|19|0|1162.20
2002001|"importoimporto #1"|17|47|1160.64
10003004|"exportiunivamalg #4"|8|35|1160.58
6012008|"importobrand #8"|9|13|1160.52
8005005|"scholarnameless #5"|18|48|1158.30
6011005|"amalgbrand #5"|9|2|1158.16
4003001|"exportiedu pack #1"|17|16|1157.94
5001002|"amalgscholar #2"|18|56|1157.80
6015004|"scholarbrand #4"|19|27|1157.49
8009005|"maxinameless #5"|18|53|1155.96
5004001|"edu packscholar #1"|8|59|1155.52
5004001|"edu packscholar #1"|8|51|1155.44
4001002|"amalgedu pack #2"|9|24|1154.30
3004002|"edu packexporti #2"|19|43|1153.60
6012002|"importobrand #2"|8|22|1153.60
5001001|"amalgscholar #1"|18|27|1153.56
1001001|"amalgamalg #1"|17|0|1153.16
6006003|"corpcorp #3"|17|35|1151.82
1004002|"edu packamalg #2"|9|36|1149.12
5004001|"edu packscholar #1"|17|3|1148.43
3001001|"amalgexporti #1"|18|55|1148.00
5003002|"exportischolar #2"|9|31|1146.75
3002001|"importoexporti #1"|18|55|1146.60
4001001|"amalgedu pack #1"|18|7|1146.50
7010003|"univnameless #3"|18|43|1146.30
7006001|"corpbrand #1"|9|24|1146.24
6001007|"amalgcorp #7"|19|11|1146.15
